"","pid","task","resp","start","version","parA","rt","time_elapsed","sid","block","jitterX","jitterY","sub","trial","y"
"12251","60e8a63f733f423be3da1846","pz",24,43,2,53,3240,879122,"64de81ceb374b12807c252b1",2,NA,NA,82,11,0.547169811320755
"12252","60e8a63f733f423be3da1846","pz",14,43,2,35,3310,882440,"64de81ceb374b12807c252b1",2,NA,NA,82,12,0.6
"12253","60e8a63f733f423be3da1846","pz",13,44,2,22,2848,885302,"64de81ceb374b12807c252b1",2,NA,NA,82,13,0.409090909090909
"12254","60e8a63f733f423be3da1846","pz",17,49,2,32,3753,889061,"64de81ceb374b12807c252b1",2,NA,NA,82,14,0.46875
"12255","60e8a63f733f423be3da1846","pz",21,22,2,58,2839,891910,"64de81ceb374b12807c252b1",2,NA,NA,82,15,0.637931034482759
"12256","60e8a63f733f423be3da1846","pog",325,325,2,341,2471,912814,"64de81ceb374b12807c252b1",2,0,0,82,1,16
"12257","60e8a63f733f423be3da1846","pog",356,340,2,380,3401,916222,"64de81ceb374b12807c252b1",2,0,0,82,2,24
"12258","60e8a63f733f423be3da1846","pog",352,308,2,379,3351,919598,"64de81ceb374b12807c252b1",2,0,0,82,3,27
"12259","60e8a63f733f423be3da1846","pog",320,338,2,326,4010,923622,"64de81ceb374b12807c252b1",2,0,0,82,4,6
"12260","60e8a63f733f423be3da1846","pog",344,312,2,362,5077,928704,"64de81ceb374b12807c252b1",2,0,0,82,5,18
"12261","60e8a63f733f423be3da1846","pog",282,330,2,304,4218,932928,"64de81ceb374b12807c252b1",2,0,0,82,6,22
"12262","60e8a63f733f423be3da1846","pog",290,366,2,311,2994,935942,"64de81ceb374b12807c252b1",2,0,0,82,7,21
"12263","60e8a63f733f423be3da1846","pog",320,296,2,343,3713,939669,"64de81ceb374b12807c252b1",2,0,0,82,8,23
"12264","60e8a63f733f423be3da1846","pog",301,395,2,330,4188,943863,"64de81ceb374b12807c252b1",2,0,0,82,9,29
"12265","60e8a63f733f423be3da1846","pog",294,304,2,312,3505,947376,"64de81ceb374b12807c252b1",2,0,0,82,10,18
"12266","60e8a63f733f423be3da1846","pog",286,376,2,308,5840,953225,"64de81ceb374b12807c252b1",2,0,0,82,11,22
"12267","60e8a63f733f423be3da1846","pog",286,382,2,302,5293,958524,"64de81ceb374b12807c252b1",2,0,0,82,12,16
"12268","60e8a63f733f423be3da1846","pog",351,359,2,365,2297,960847,"64de81ceb374b12807c252b1",2,0,0,82,13,14
"12269","60e8a63f733f423be3da1846","pog",349,327,2,366,3208,964059,"64de81ceb374b12807c252b1",2,0,0,82,14,17
"12270","60e8a63f733f423be3da1846","pog",329,337,2,347,3481,967544,"64de81ceb374b12807c252b1",2,0,0,82,15,18
"12271","60e8a63f733f423be3da1846","br",17,-24,2,223,3720,978141,"64de81ceb374b12807c252b1",2,-30,-6,82,1,0.0762331838565022
"12272","60e8a63f733f423be3da1846","br",13,-14,2,277,3442,981589,"64de81ceb374b12807c252b1",2,22,-1,82,2,0.0469314079422383
"12273","60e8a63f733f423be3da1846","br",15,-18,2,239,4611,986205,"64de81ceb374b12807c252b1",2,10,19,82,3,0.0627615062761506
"12274","60e8a63f733f423be3da1846","br",20,-12,2,249,3161,989378,"64de81ceb374b12807c252b1",2,26,26,82,4,0.0803212851405622
"12275","60e8a63f733f423be3da1846","br",20,-7,2,211,3722,993108,"64de81ceb374b12807c252b1",2,-23,-22,82,5,0.0947867298578199
"12276","60e8a63f733f423be3da1846","br",23,25,2,253,1382,994495,"64de81ceb374b12807c252b1",2,16,29,82,6,0.0909090909090909
"12277","60e8a63f733f423be3da1846","br",16,-23,2,241,3169,997670,"64de81ceb374b12807c252b1",2,-16,13,82,7,0.0663900414937759
"12278","60e8a63f733f423be3da1846","br",17,-10,2,294,3117,1000820,"64de81ceb374b12807c252b1",2,1,21,82,8,0.0578231292517007
"12279","60e8a63f733f423be3da1846","br",23,-5,2,250,3396,1004231,"64de81ceb374b12807c252b1",2,9,16,82,9,0.092
"12280","60e8a63f733f423be3da1846","br",15,-21,2,265,3781,1008018,"64de81ceb374b12807c252b1",2,6,-23,82,10,0.0566037735849057
"12281","60e8a63f733f423be3da1846","br",18,26,2,257,3678,1011706,"64de81ceb374b12807c252b1",2,20,20,82,11,0.0700389105058366
"12282","60e8a63f733f423be3da1846","br",15,-1,2,245,3661,1015373,"64de81ceb374b12807c252b1",2,-29,22,82,12,0.0612244897959184
"12283","60e8a63f733f423be3da1846","br",11,-18,2,242,2623,1018034,"64de81ceb374b12807c252b1",2,1,-19,82,13,0.0454545454545455
"12284","60e8a63f733f423be3da1846","br",20,-15,2,268,4010,1022049,"64de81ceb374b12807c252b1",2,0,0,82,14,0.0746268656716418
"12285","60e8a63f733f423be3da1846","br",20,0,2,233,2106,1024175,"64de81ceb374b12807c252b1",2,26,27,82,15,0.0858369098712446
"12286","60e8a63f733f423be3da1846","eb",54,44,1,54,5750,1053425,"64de81ceb374b12807c252b1",2,0,0,82,1,0
"12287","60e8a63f733f423be3da1846","eb",26,52,1,29,5424,1058856,"64de81ceb374b12807c252b1",2,0,0,82,2,0.103448275862069
"12288","60e8a63f733f423be3da1846","eb",35,39,1,35,2456,1061318,"64de81ceb374b12807c252b1",2,0,0,82,3,0
"12289","60e8a63f733f423be3da1846","eb",31,28,1,34,3385,1064711,"64de81ceb374b12807c252b1",2,0,0,82,4,0.0882352941176471
"12290","60e8a63f733f423be3da1846","eb",48,28,1,52,4685,1069407,"64de81ceb374b12807c252b1",2,0,0,82,5,0.0769230769230769
"12291","60e8a63f733f423be3da1846","eb",44,50,1,48,3275,1072688,"64de81ceb374b12807c252b1",2,0,0,82,6,0.0833333333333333
"12292","60e8a63f733f423be3da1846","eb",47,27,1,47,4669,1077363,"64de81ceb374b12807c252b1",2,0,0,82,7,0
"12293","60e8a63f733f423be3da1846","eb",29,47,1,33,3132,1080503,"64de81ceb374b12807c252b1",2,0,0,82,8,0.121212121212121
"12294","60e8a63f733f423be3da1846","eb",47,24,1,50,3727,1084241,"64de81ceb374b12807c252b1",2,0,0,82,9,0.06
"12295","60e8a63f733f423be3da1846","eb",29,38,1,29,5441,1089687,"64de81ceb374b12807c252b1",2,0,0,82,10,0
"12296","60e8a63f733f423be3da1846","eb",32,53,1,33,4175,1093866,"64de81ceb374b12807c252b1",2,0,0,82,11,0.0303030303030303
"12297","60e8a63f733f423be3da1846","eb",33,47,1,36,4487,1098359,"64de81ceb374b12807c252b1",2,0,0,82,12,0.0833333333333333
"12298","60e8a63f733f423be3da1846","eb",29,53,1,29,4965,1103337,"64de81ceb374b12807c252b1",2,0,0,82,13,0
"12299","60e8a63f733f423be3da1846","eb",50,52,1,51,2515,1105863,"64de81ceb374b12807c252b1",2,0,0,82,14,0.0196078431372549
"12300","60e8a63f733f423be3da1846","eb",28,31,1,29,3341,1109248,"64de81ceb374b12807c252b1",2,0,0,82,15,0.0344827586206897
"12301","60f1ddf2ba77ba7c771c936c","pz",36,43,1,22,7684,162110,"64de810fcbcf155a79f44d14",1,NA,NA,83,1,0.636363636363636
"12302","60f1ddf2ba77ba7c771c936c","pz",44,55,1,26,6269,168420,"64de810fcbcf155a79f44d14",1,NA,NA,83,2,0.692307692307692
"12303","60f1ddf2ba77ba7c771c936c","pz",44,58,1,28,8000,176427,"64de810fcbcf155a79f44d14",1,NA,NA,83,3,0.571428571428571
"12304","60f1ddf2ba77ba7c771c936c","pz",71,35,1,38,6488,182948,"64de810fcbcf155a79f44d14",1,NA,NA,83,4,0.868421052631579
"12305","60f1ddf2ba77ba7c771c936c","pz",53,56,1,37,4857,187818,"64de810fcbcf155a79f44d14",1,NA,NA,83,5,0.432432432432432
"12306","60f1ddf2ba77ba7c771c936c","pz",64,47,1,53,5622,193461,"64de810fcbcf155a79f44d14",1,NA,NA,83,6,0.207547169811321
"12307","60f1ddf2ba77ba7c771c936c","pz",34,33,1,27,3878,197349,"64de810fcbcf155a79f44d14",1,NA,NA,83,7,0.259259259259259
"12308","60f1ddf2ba77ba7c771c936c","pz",50,49,1,40,3620,200988,"64de810fcbcf155a79f44d14",1,NA,NA,83,8,0.25
"12309","60f1ddf2ba77ba7c771c936c","pz",54,46,1,44,5713,206718,"64de810fcbcf155a79f44d14",1,NA,NA,83,9,0.227272727272727
"12310","60f1ddf2ba77ba7c771c936c","pz",36,35,1,30,3807,210550,"64de810fcbcf155a79f44d14",1,NA,NA,83,10,0.2
"12311","60f1ddf2ba77ba7c771c936c","pz",49,59,1,31,4528,215101,"64de810fcbcf155a79f44d14",1,NA,NA,83,11,0.580645161290323
"12312","60f1ddf2ba77ba7c771c936c","pz",51,53,1,35,2582,217709,"64de810fcbcf155a79f44d14",1,NA,NA,83,12,0.457142857142857
"12313","60f1ddf2ba77ba7c771c936c","pz",56,59,1,39,4184,221909,"64de810fcbcf155a79f44d14",1,NA,NA,83,13,0.435897435897436
"12314","60f1ddf2ba77ba7c771c936c","pz",52,50,1,45,3697,225622,"64de810fcbcf155a79f44d14",1,NA,NA,83,14,0.155555555555556
"12315","60f1ddf2ba77ba7c771c936c","pz",59,60,1,49,5637,231280,"64de810fcbcf155a79f44d14",1,NA,NA,83,15,0.204081632653061
"12316","60f1ddf2ba77ba7c771c936c","pog",209,199,1,178,4149,275787,"64de810fcbcf155a79f44d14",1,0,0,83,1,31
"12317","60f1ddf2ba77ba7c771c936c","pog",162,164,1,138,3538,279377,"64de810fcbcf155a79f44d14",1,0,0,83,2,24
"12318","60f1ddf2ba77ba7c771c936c","pog",156,162,1,130,4044,283438,"64de810fcbcf155a79f44d14",1,0,0,83,3,26
"12319","60f1ddf2ba77ba7c771c936c","pog",211,133,1,177,8000,291446,"64de810fcbcf155a79f44d14",1,0,0,83,4,34
"12320","60f1ddf2ba77ba7c771c936c","pog",186,106,1,156,6794,298244,"64de810fcbcf155a79f44d14",1,0,0,83,5,30
"12321","60f1ddf2ba77ba7c771c936c","pog",219,129,1,185,7090,305340,"64de810fcbcf155a79f44d14",1,0,0,83,6,34
"12322","60f1ddf2ba77ba7c771c936c","pog",240,176,1,200,4968,310316,"64de810fcbcf155a79f44d14",1,0,0,83,7,40
"12323","60f1ddf2ba77ba7c771c936c","pog",210,170,1,180,5585,315936,"64de810fcbcf155a79f44d14",1,0,0,83,8,30
"12324","60f1ddf2ba77ba7c771c936c","pog",225,173,1,197,4435,320409,"64de810fcbcf155a79f44d14",1,0,0,83,9,28
"12325","60f1ddf2ba77ba7c771c936c","pog",205,205,1,181,1833,322266,"64de810fcbcf155a79f44d14",1,0,0,83,10,24
"12326","60f1ddf2ba77ba7c771c936c","pog",158,146,1,127,6682,328966,"64de810fcbcf155a79f44d14",1,0,0,83,11,31
"12327","60f1ddf2ba77ba7c771c936c","pog",176,184,1,137,6084,335087,"64de810fcbcf155a79f44d14",1,0,0,83,12,39
"12328","60f1ddf2ba77ba7c771c936c","pog",179,151,1,143,5783,340906,"64de810fcbcf155a79f44d14",1,0,0,83,13,36
"12329","60f1ddf2ba77ba7c771c936c","pog",177,129,1,155,6439,347376,"64de810fcbcf155a79f44d14",1,0,0,83,14,22
"12330","60f1ddf2ba77ba7c771c936c","pog",171,185,1,137,3976,351368,"64de810fcbcf155a79f44d14",1,0,0,83,15,34
"12331","60f1ddf2ba77ba7c771c936c","br",-16,9,1,218,3741,374407,"64de810fcbcf155a79f44d14",1,13,-7,83,1,0.073394495412844
"12332","60f1ddf2ba77ba7c771c936c","br",-22,-25,1,290,3794,378236,"64de810fcbcf155a79f44d14",1,5,-12,83,2,0.0758620689655172
"12333","60f1ddf2ba77ba7c771c936c","br",-21,-21,1,267,1466,379715,"64de810fcbcf155a79f44d14",1,7,29,83,3,0.0786516853932584
"12334","60f1ddf2ba77ba7c771c936c","br",-19,-16,1,244,3540,383285,"64de810fcbcf155a79f44d14",1,16,28,83,4,0.0778688524590164
"12335","60f1ddf2ba77ba7c771c936c","br",-17,-15,1,263,3497,386829,"64de810fcbcf155a79f44d14",1,2,12,83,5,0.064638783269962
"12336","60f1ddf2ba77ba7c771c936c","br",-18,-25,1,235,4998,391835,"64de810fcbcf155a79f44d14",1,11,16,83,6,0.0765957446808511
"12337","60f1ddf2ba77ba7c771c936c","br",-14,16,1,211,5876,397732,"64de810fcbcf155a79f44d14",1,-12,-13,83,7,0.0663507109004739
"12338","60f1ddf2ba77ba7c771c936c","br",-29,3,1,283,5607,403349,"64de810fcbcf155a79f44d14",1,22,-3,83,8,0.102473498233216
"12339","60f1ddf2ba77ba7c771c936c","br",-17,26,1,205,5886,409255,"64de810fcbcf155a79f44d14",1,-10,25,83,9,0.0829268292682927
"12340","60f1ddf2ba77ba7c771c936c","br",-15,-1,1,212,3892,413195,"64de810fcbcf155a79f44d14",1,17,16,83,10,0.0707547169811321
"12341","60f1ddf2ba77ba7c771c936c","br",-24,-3,1,249,4617,417826,"64de810fcbcf155a79f44d14",1,-8,-26,83,11,0.0963855421686747
"12342","60f1ddf2ba77ba7c771c936c","br",-25,19,1,255,7238,425095,"64de810fcbcf155a79f44d14",1,30,21,83,12,0.0980392156862745
"12343","60f1ddf2ba77ba7c771c936c","br",-25,-23,1,284,3370,428496,"64de810fcbcf155a79f44d14",1,24,-12,83,13,0.0880281690140845
"12344","60f1ddf2ba77ba7c771c936c","br",-21,15,1,260,4446,432976,"64de810fcbcf155a79f44d14",1,-4,11,83,14,0.0807692307692308
"12345","60f1ddf2ba77ba7c771c936c","br",-18,30,1,249,5140,438136,"64de810fcbcf155a79f44d14",1,-2,11,83,15,0.072289156626506
"12346","60f1ddf2ba77ba7c771c936c","zol",-0.98,-0.02,2,NA,8000,480865,"64de810fcbcf155a79f44d14",1,-15,-11,83,1,0.98
"12347","60f1ddf2ba77ba7c771c936c","zol",-0.93,-0.67,2,NA,3792,484684,"64de810fcbcf155a79f44d14",1,12,27,83,2,0.93
"12348","60f1ddf2ba77ba7c771c936c","zol",-1.52,0.52,2,NA,4017,488743,"64de810fcbcf155a79f44d14",1,2,-17,83,3,1.52
"12349","60f1ddf2ba77ba7c771c936c","zol",-1.62,0.62,2,NA,3878,492638,"64de810fcbcf155a79f44d14",1,-30,16,83,4,1.62
"12350","60f1ddf2ba77ba7c771c936c","zol",-1.24,-0.06,2,NA,3216,495894,"64de810fcbcf155a79f44d14",1,28,16,83,5,1.24
"12351","60f1ddf2ba77ba7c771c936c","zol",-1.3,0.2,2,NA,3224,499157,"64de810fcbcf155a79f44d14",1,-2,27,83,6,1.3
"12352","60f1ddf2ba77ba7c771c936c","zol",-1.81,-0.09,2,NA,4005,503206,"64de810fcbcf155a79f44d14",1,-27,-13,83,7,1.81
"12353","60f1ddf2ba77ba7c771c936c","zol",-0.98,-0.52,2,NA,3120,506364,"64de810fcbcf155a79f44d14",1,-21,15,83,8,0.98
"12354","60f1ddf2ba77ba7c771c936c","zol",-1.63,0.63,2,NA,2550,508957,"64de810fcbcf155a79f44d14",1,-4,-18,83,9,1.63
"12355","60f1ddf2ba77ba7c771c936c","zol",-1.47,0.17,2,NA,3615,512612,"64de810fcbcf155a79f44d14",1,12,21,83,10,1.47
"12356","60f1ddf2ba77ba7c771c936c","zol",-1.74,-0.16,2,NA,4863,517494,"64de810fcbcf155a79f44d14",1,-18,-1,83,11,1.74
"12357","60f1ddf2ba77ba7c771c936c","zol",-2.18,-0.02,2,NA,3828,521362,"64de810fcbcf155a79f44d14",1,18,-16,83,12,2.18
"12358","60f1ddf2ba77ba7c771c936c","zol",-2.22,0.72,2,NA,3083,524482,"64de810fcbcf155a79f44d14",1,21,-6,83,13,2.22
"12359","60f1ddf2ba77ba7c771c936c","zol",-1.98,0.28,2,NA,2709,527230,"64de810fcbcf155a79f44d14",1,15,2,83,14,1.98
"12360","60f1ddf2ba77ba7c771c936c","zol",-2.07,0.47,2,NA,2288,529552,"64de810fcbcf155a79f44d14",1,-5,-6,83,15,2.07
"12361","60f1ddf2ba77ba7c771c936c","eb",41,24,1,51,3508,566891,"64de810fcbcf155a79f44d14",1,0,0,83,1,0.196078431372549
"12362","60f1ddf2ba77ba7c771c936c","eb",48,44,1,53,3667,570581,"64de810fcbcf155a79f44d14",1,0,0,83,2,0.0943396226415094
"12363","60f1ddf2ba77ba7c771c936c","eb",43,24,1,50,4313,574911,"64de810fcbcf155a79f44d14",1,0,0,83,3,0.14
"12364","60f1ddf2ba77ba7c771c936c","eb",31,37,1,36,2926,577851,"64de810fcbcf155a79f44d14",1,0,0,83,4,0.138888888888889
"12365","60f1ddf2ba77ba7c771c936c","eb",32,30,1,32,1543,579441,"64de810fcbcf155a79f44d14",1,0,0,83,5,0
"12366","60f1ddf2ba77ba7c771c936c","eb",44,53,1,45,3565,583050,"64de810fcbcf155a79f44d14",1,0,0,83,6,0.0222222222222222
"12367","60f1ddf2ba77ba7c771c936c","eb",28,25,1,27,3185,586251,"64de810fcbcf155a79f44d14",1,0,0,83,7,-0.037037037037037
"12368","60f1ddf2ba77ba7c771c936c","eb",38,29,1,42,3652,589921,"64de810fcbcf155a79f44d14",1,0,0,83,8,0.0952380952380952
"12369","60f1ddf2ba77ba7c771c936c","eb",27,47,1,25,3444,593381,"64de810fcbcf155a79f44d14",1,0,0,83,9,-0.08
"12370","60f1ddf2ba77ba7c771c936c","eb",28,28,1,29,1472,594894,"64de810fcbcf155a79f44d14",1,0,0,83,10,0.0344827586206897
"12371","60f1ddf2ba77ba7c771c936c","eb",43,24,1,49,4875,599821,"64de810fcbcf155a79f44d14",1,0,0,83,11,0.122448979591837
"12372","60f1ddf2ba77ba7c771c936c","eb",43,52,1,51,3179,603013,"64de810fcbcf155a79f44d14",1,0,0,83,12,0.156862745098039
"12373","60f1ddf2ba77ba7c771c936c","eb",42,46,1,43,3271,606331,"64de810fcbcf155a79f44d14",1,0,0,83,13,0.0232558139534884
"12374","60f1ddf2ba77ba7c771c936c","eb",36,31,1,36,3491,609832,"64de810fcbcf155a79f44d14",1,0,0,83,14,0
"12375","60f1ddf2ba77ba7c771c936c","eb",36,39,1,42,2107,611984,"64de810fcbcf155a79f44d14",1,0,0,83,15,0.142857142857143
"12376","60f1ddf2ba77ba7c771c936c","zol",1.9,-0.7,1,NA,3819,629480,"64de810fcbcf155a79f44d14",2,8,-26,83,1,1.9
"12377","60f1ddf2ba77ba7c771c936c","zol",1.92,-0.32,1,NA,3853,633380,"64de810fcbcf155a79f44d14",2,-26,12,83,2,1.92
"12378","60f1ddf2ba77ba7c771c936c","zol",1.52,-0.12,1,NA,2543,635971,"64de810fcbcf155a79f44d14",2,-12,28,83,3,1.52
"12379","60f1ddf2ba77ba7c771c936c","zol",1.43,0.07,1,NA,3461,639451,"64de810fcbcf155a79f44d14",2,26,-20,83,4,1.43
"12380","60f1ddf2ba77ba7c771c936c","zol",1.07,0.53,1,NA,3613,643093,"64de810fcbcf155a79f44d14",2,30,19,83,5,1.07
"12381","60f1ddf2ba77ba7c771c936c","zol",1.81,-0.01,1,NA,2744,645875,"64de810fcbcf155a79f44d14",2,-6,-8,83,6,1.81
"12382","60f1ddf2ba77ba7c771c936c","zol",1.37,0.73,1,NA,2466,648380,"64de810fcbcf155a79f44d14",2,14,29,83,7,1.37
"12383","60f1ddf2ba77ba7c771c936c","zol",1.37,0.13,1,NA,2920,651346,"64de810fcbcf155a79f44d14",2,19,-13,83,8,1.37
"12384","60f1ddf2ba77ba7c771c936c","zol",1.49,0.51,1,NA,3162,654571,"64de810fcbcf155a79f44d14",2,-27,11,83,9,1.49
"12385","60f1ddf2ba77ba7c771c936c","zol",1.79,-0.49,1,NA,2956,657563,"64de810fcbcf155a79f44d14",2,-10,4,83,10,1.79
"12386","60f1ddf2ba77ba7c771c936c","zol",1.41,0.69,1,NA,4694,662314,"64de810fcbcf155a79f44d14",2,-18,0,83,11,1.41
"12387","60f1ddf2ba77ba7c771c936c","zol",1.58,0.62,1,NA,2608,664963,"64de810fcbcf155a79f44d14",2,27,-26,83,12,1.58
"12388","60f1ddf2ba77ba7c771c936c","zol",1.34,-0.34,1,NA,3322,668320,"64de810fcbcf155a79f44d14",2,15,-8,83,13,1.34
"12389","60f1ddf2ba77ba7c771c936c","zol",1.52,-0.42,1,NA,2858,671213,"64de810fcbcf155a79f44d14",2,30,15,83,14,1.52
"12390","60f1ddf2ba77ba7c771c936c","zol",1.43,-0.13,1,NA,4702,675934,"64de810fcbcf155a79f44d14",2,-26,-22,83,15,1.43
"12391","60f1ddf2ba77ba7c771c936c","br",32,-14,2,273,3955,687640,"64de810fcbcf155a79f44d14",2,6,-6,83,1,0.117216117216117
"12392","60f1ddf2ba77ba7c771c936c","br",25,-10,2,205,3922,691581,"64de810fcbcf155a79f44d14",2,-8,-24,83,2,0.121951219512195
"12393","60f1ddf2ba77ba7c771c936c","br",19,-19,2,255,3465,695059,"64de810fcbcf155a79f44d14",2,26,-15,83,3,0.0745098039215686
"12394","60f1ddf2ba77ba7c771c936c","br",12,-28,2,209,5490,700578,"64de810fcbcf155a79f44d14",2,-18,-27,83,4,0.0574162679425837
"12395","60f1ddf2ba77ba7c771c936c","br",16,-6,2,215,2687,703279,"64de810fcbcf155a79f44d14",2,-8,2,83,5,0.0744186046511628
"12396","60f1ddf2ba77ba7c771c936c","br",10,-21,2,257,4179,707472,"64de810fcbcf155a79f44d14",2,-1,18,83,6,0.0389105058365759
"12397","60f1ddf2ba77ba7c771c936c","br",18,18,2,265,1699,709191,"64de810fcbcf155a79f44d14",2,1,-3,83,7,0.0679245283018868
"12398","60f1ddf2ba77ba7c771c936c","br",13,-8,2,212,3110,712310,"64de810fcbcf155a79f44d14",2,-30,5,83,8,0.0613207547169811
"12399","60f1ddf2ba77ba7c771c936c","br",15,-6,2,241,2901,715220,"64de810fcbcf155a79f44d14",2,-25,20,83,9,0.0622406639004149
"12400","60f1ddf2ba77ba7c771c936c","br",20,24,2,289,3315,718549,"64de810fcbcf155a79f44d14",2,-23,-26,83,10,0.069204152249135
"12401","60f1ddf2ba77ba7c771c936c","br",5,5,2,300,1230,719794,"64de810fcbcf155a79f44d14",2,4,18,83,11,0.0166666666666667
"12402","60f1ddf2ba77ba7c771c936c","br",17,6,2,203,2547,722349,"64de810fcbcf155a79f44d14",2,29,8,83,12,0.083743842364532
"12403","60f1ddf2ba77ba7c771c936c","br",17,18,2,246,1665,724030,"64de810fcbcf155a79f44d14",2,-2,-16,83,13,0.0691056910569106
"12404","60f1ddf2ba77ba7c771c936c","br",20,30,2,213,5353,729399,"64de810fcbcf155a79f44d14",2,-16,-26,83,14,0.0938967136150235
"12405","60f1ddf2ba77ba7c771c936c","br",9,-2,2,233,3479,732899,"64de810fcbcf155a79f44d14",2,16,-17,83,15,0.0386266094420601
"12406","60f1ddf2ba77ba7c771c936c","pog",319,337,2,318,3640,751801,"64de810fcbcf155a79f44d14",2,0,0,83,1,-1
"12407","60f1ddf2ba77ba7c771c936c","pog",322,322,2,332,1309,753119,"64de810fcbcf155a79f44d14",2,0,0,83,2,10
"12408","60f1ddf2ba77ba7c771c936c","pog",315,307,2,322,4830,757957,"64de810fcbcf155a79f44d14",2,0,0,83,3,7
"12409","60f1ddf2ba77ba7c771c936c","pog",303,381,2,307,4165,762128,"64de810fcbcf155a79f44d14",2,0,0,83,4,4
"12410","60f1ddf2ba77ba7c771c936c","pog",331,383,2,339,4502,766698,"64de810fcbcf155a79f44d14",2,0,0,83,5,8
"12411","60f1ddf2ba77ba7c771c936c","pog",342,342,2,357,1317,768028,"64de810fcbcf155a79f44d14",2,0,0,83,6,15
"12412","60f1ddf2ba77ba7c771c936c","pog",317,365,2,339,2825,770890,"64de810fcbcf155a79f44d14",2,0,0,83,7,22
"12413","60f1ddf2ba77ba7c771c936c","pog",296,372,2,307,5208,776119,"64de810fcbcf155a79f44d14",2,0,0,83,8,11
"12414","60f1ddf2ba77ba7c771c936c","pog",340,350,2,352,2844,778978,"64de810fcbcf155a79f44d14",2,0,0,83,9,12
"12415","60f1ddf2ba77ba7c771c936c","pog",295,393,2,316,4025,783010,"64de810fcbcf155a79f44d14",2,0,0,83,10,21
"12416","60f1ddf2ba77ba7c771c936c","pog",300,396,2,322,4587,787617,"64de810fcbcf155a79f44d14",2,0,0,83,11,22
"12417","60f1ddf2ba77ba7c771c936c","pog",353,353,2,361,1163,788797,"64de810fcbcf155a79f44d14",2,0,0,83,12,8
"12418","60f1ddf2ba77ba7c771c936c","pog",338,372,2,354,3447,792251,"64de810fcbcf155a79f44d14",2,0,0,83,13,16
"12419","60f1ddf2ba77ba7c771c936c","pog",306,352,2,325,3795,796067,"64de810fcbcf155a79f44d14",2,0,0,83,14,19
"12420","60f1ddf2ba77ba7c771c936c","pog",335,311,2,342,3647,799729,"64de810fcbcf155a79f44d14",2,0,0,83,15,7
"12421","60f1ddf2ba77ba7c771c936c","eb",50,32,2,35,3868,827227,"64de810fcbcf155a79f44d14",2,0,0,83,1,0.428571428571429
"12422","60f1ddf2ba77ba7c771c936c","eb",48,47,2,38,2136,829407,"64de810fcbcf155a79f44d14",2,0,0,83,2,0.263157894736842
"12423","60f1ddf2ba77ba7c771c936c","eb",50,30,2,37,2580,832027,"64de810fcbcf155a79f44d14",2,0,0,83,3,0.351351351351351
"12424","60f1ddf2ba77ba7c771c936c","eb",59,49,2,45,2370,834419,"64de810fcbcf155a79f44d14",2,0,0,83,4,0.311111111111111
"12425","60f1ddf2ba77ba7c771c936c","eb",46,52,2,33,2109,836546,"64de810fcbcf155a79f44d14",2,0,0,83,5,0.393939393939394
"12426","60f1ddf2ba77ba7c771c936c","eb",41,25,2,32,4289,840858,"64de810fcbcf155a79f44d14",2,0,0,83,6,0.28125
"12427","60f1ddf2ba77ba7c771c936c","eb",63,29,2,49,3858,844746,"64de810fcbcf155a79f44d14",2,0,0,83,7,0.285714285714286
"12428","60f1ddf2ba77ba7c771c936c","eb",63,27,2,52,5385,850176,"64de810fcbcf155a79f44d14",2,0,0,83,8,0.211538461538462
"12429","60f1ddf2ba77ba7c771c936c","eb",32,40,2,25,4251,854436,"64de810fcbcf155a79f44d14",2,0,0,83,9,0.28
"12430","60f1ddf2ba77ba7c771c936c","eb",37,53,2,26,4324,858777,"64de810fcbcf155a79f44d14",2,0,0,83,10,0.423076923076923
"12431","60f1ddf2ba77ba7c771c936c","eb",37,37,2,29,2372,861166,"64de810fcbcf155a79f44d14",2,0,0,83,11,0.275862068965517
"12432","60f1ddf2ba77ba7c771c936c","eb",54,24,2,41,6224,867406,"64de810fcbcf155a79f44d14",2,0,0,83,12,0.317073170731707
"12433","60f1ddf2ba77ba7c771c936c","eb",57,39,2,49,3308,870755,"64de810fcbcf155a79f44d14",2,0,0,83,13,0.163265306122449
"12434","60f1ddf2ba77ba7c771c936c","eb",55,53,2,45,1489,872287,"64de810fcbcf155a79f44d14",2,0,0,83,14,0.222222222222222
"12435","60f1ddf2ba77ba7c771c936c","eb",52,50,2,45,1326,873627,"64de810fcbcf155a79f44d14",2,0,0,83,15,0.155555555555556
"12436","60f1ddf2ba77ba7c771c936c","pz",39,27,2,46,7113,913110,"64de810fcbcf155a79f44d14",2,NA,NA,83,1,0.152173913043478
"12437","60f1ddf2ba77ba7c771c936c","pz",27,33,2,25,5149,918276,"64de810fcbcf155a79f44d14",2,NA,NA,83,2,-0.08
"12438","60f1ddf2ba77ba7c771c936c","pz",21,25,2,22,5137,923436,"64de810fcbcf155a79f44d14",2,NA,NA,83,3,0.0454545454545455
"12439","60f1ddf2ba77ba7c771c936c","pz",30,39,2,26,7431,930885,"64de810fcbcf155a79f44d14",2,NA,NA,83,4,-0.153846153846154
"12440","60f1ddf2ba77ba7c771c936c","pz",33,32,2,38,6651,937555,"64de810fcbcf155a79f44d14",2,NA,NA,83,5,0.131578947368421
